date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:43	50163/50163	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-c3f3%22	https://www.intellectsoft.net/assets/cbef7669/img/technologies/cloud-computing/top-uk-investment-company.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/technologies/cloud-computing/top-uk-investment-company.jpg	(from https://www.intellectsoft.net/technologies/cloud-computing-solutions)
15:47:44	53474/53474	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-d0e2%22	https://www.intellectsoft.net/assets/cbef7669/img/technologies/cloud-computing/eurostar.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/technologies/cloud-computing/eurostar.jpg	(from https://www.intellectsoft.net/technologies/cloud-computing-solutions)
15:47:46	105360/105360	---M--	200	added ('OK')	image/jpeg	etag:%2259e8afa6-19b90%22	https://www.intellectsoft.net/upload/images/cases/b4f5411e979896e579acef5cd48f54bda090812baaccf5de4b619418f296335a.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/cases/b4f5411e979896e579acef5cd48f54bda090812baaccf5de4b619418f296335a.jpg	(from https://www.intellectsoft.net/cases/cirrus)
15:47:46	12923/12923	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-327b%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/cirrus-white.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/cirrus-white.svg	(from https://www.intellectsoft.net/cases/cirrus)
15:47:48	41518/41518	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-a22e%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/cirrus-mask.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/cirrus-mask.jpg	(from https://www.intellectsoft.net/cases/cirrus)
15:47:48	175165/175165	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-2ac3d%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/cirrus/slide-1.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/cirrus/slide-1.jpg	(from https://www.intellectsoft.net/cases/cirrus)
15:47:51	201976/201976	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-314f8%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/cirrus/slide-2.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/cirrus/slide-2.jpg	(from https://www.intellectsoft.net/cases/cirrus)
15:47:52	431895/431895	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-69717%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/cirrus/slide-3.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/cirrus/slide-3.jpg	(from https://www.intellectsoft.net/cases/cirrus)
15:47:53	17293/17293	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623acea7-438d%22	https://www.intellectsoft.net/assets/cbef7669/vendor/ScrollMagic.min.js?v=1648021159	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/vendor/ScrollMagic.min6396.js	(from https://www.intellectsoft.net/cases/cirrus)
15:47:55	255849/255849	---M--	200	added ('OK')	image/jpeg	etag:%2259bfdb31-3e769%22	https://www.intellectsoft.net/upload/images/cases/e3f907124775ae106e1d25d9bbbb8f05b261f746c525ea2c70ab94e4141cc62e.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/cases/e3f907124775ae106e1d25d9bbbb8f05b261f746c525ea2c70ab94e4141cc62e.jpg	(from https://www.intellectsoft.net/cases/eurostar)
15:47:55	6278/6278	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-1886%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/eurostar-white.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/eurostar-white.svg	(from https://www.intellectsoft.net/cases/eurostar)
15:47:56	70521/70521	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-11379%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/eurostar-mask.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/eurostar-mask.jpg	(from https://www.intellectsoft.net/cases/eurostar)
15:47:59	415348/415348	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-65674%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/eurostar/slide-1.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/eurostar/slide-1.jpg	(from https://www.intellectsoft.net/cases/eurostar)
15:48:01	564930/564930	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-89ec2%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/eurostar/slide-2.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/eurostar/slide-2.jpg	(from https://www.intellectsoft.net/cases/eurostar)
15:48:03	291163/291163	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-4715b%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/eurostar/slide-3.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/eurostar/slide-3.jpg	(from https://www.intellectsoft.net/cases/eurostar)
15:48:03	176984/176984	---M--	200	added ('OK')	image/jpeg	etag:%2259d772b9-2b358%22	https://www.intellectsoft.net/upload/images/cases/f31298498b6d1473fc4c1c2832a49156a2c9444d2416113344fcb8d94880ffb5.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/cases/f31298498b6d1473fc4c1c2832a49156a2c9444d2416113344fcb8d94880ffb5.jpg	(from https://www.intellectsoft.net/cases/harley-davidson)
15:48:04	40662/40662	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-9ed6%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/harley-mask.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/harley-mask.jpg	(from https://www.intellectsoft.net/cases/harley-davidson)
15:48:04	5662/5662	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-161e%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/harley-davidson-white.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/harley-davidson-white.svg	(from https://www.intellectsoft.net/cases/harley-davidson)
15:48:07	333319/333319	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-51607%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/harley-davidson/slide-1.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/harley-davidson/slide-1.jpg	(from https://www.intellectsoft.net/cases/harley-davidson)
15:48:08	334812/334812	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-51bdc%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/harley-davidson/slide-2.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/harley-davidson/slide-2.jpg	(from https://www.intellectsoft.net/cases/harley-davidson)
15:48:09	61425/61425	---M--	200	added ('OK')	image/jpeg	etag:%2259e8afef-eff1%22	https://www.intellectsoft.net/upload/images/cases/74ec3ceab755c7e5c4794ae32707f01ee03f1f7cfe4a0a9a22f52f5dc1060931.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/cases/74ec3ceab755c7e5c4794ae32707f01ee03f1f7cfe4a0a9a22f52f5dc1060931.jpg	(from https://www.intellectsoft.net/cases/ernst-young)
15:48:11	317650/317650	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-4d8d2%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/harley-davidson/slide-3.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/harley-davidson/slide-3.jpg	(from https://www.intellectsoft.net/cases/harley-davidson)
15:48:11	10223/10223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-27ef%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/ernst-young-white.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/ernst-young-white.svg	(from https://www.intellectsoft.net/cases/ernst-young)
15:48:12	70637/70637	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-113ed%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/ernst-young-mask.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/ernst-young-mask.jpg	(from https://www.intellectsoft.net/cases/ernst-young)
15:48:13	259061/259061	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-3f3f5%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/ernst-young/slide-1.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/ernst-young/slide-1.jpg	(from https://www.intellectsoft.net/cases/ernst-young)
15:48:14	181882/181882	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-2c67a%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/ernst-young/slide-2.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/ernst-young/slide-2.jpg	(from https://www.intellectsoft.net/cases/ernst-young)
15:48:16	192706/192706	---M--	200	added ('OK')	image/jpeg	etag:%225824bcf8-2f0c2%22	https://www.intellectsoft.net/upload/images/cases/202235a08da0f39436e7c4f8fa5e00aeda2bcffd1138ccc50d41fb498b7222bc.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/cases/202235a08da0f39436e7c4f8fa5e00aeda2bcffd1138ccc50d41fb498b7222bc.jpg	(from https://www.intellectsoft.net/cases/guinness)
15:48:16	331500/331500	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-50eec%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/ernst-young/slide-3.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/ernst-young/slide-3.jpg	(from https://www.intellectsoft.net/cases/ernst-young)
15:48:18	222948/222948	---M--	200	added ('OK')	image/jpeg	etag:%2259d7729a-366e4%22	https://www.intellectsoft.net/upload/images/cases/d59ccb1bd8e2217ff912a44dcb7ed676c8bbc581f17a5a2312fb016d4d6f2369.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/cases/d59ccb1bd8e2217ff912a44dcb7ed676c8bbc581f17a5a2312fb016d4d6f2369.jpg	(from https://www.intellectsoft.net/cases/jaguar-talk)
15:48:18	7139/7139	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-1be3%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/jaguar-talk-white.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/jaguar-talk-white.svg	(from https://www.intellectsoft.net/cases/jaguar-talk)
15:48:19	48088/48088	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-bbd8%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/jaguar-mask.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/jaguar-mask.jpg	(from https://www.intellectsoft.net/cases/jaguar-talk)
15:48:21	233154/233154	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-38ec2%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/jaguar/slide-1.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/jaguar/slide-1.jpg	(from https://www.intellectsoft.net/cases/jaguar-talk)
15:48:22	216856/216856	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-34f18%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/jaguar/slide-2.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/jaguar/slide-2.jpg	(from https://www.intellectsoft.net/cases/jaguar-talk)
15:48:24	320633/320633	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-4e479%22	https://www.intellectsoft.net/assets/cbef7669/img/cases/sliders/jaguar/slide-3.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/cases/sliders/jaguar/slide-3.jpg	(from https://www.intellectsoft.net/cases/jaguar-talk)
15:48:27	360251/360251	---M--	200	added ('OK')	image/jpeg	etag:%225824bd83-57f3b%22	https://www.intellectsoft.net/upload/images/services/0812d7f7cbb51a7000592043c9c3826cd4042a10026127e5ebb61e0fdd9a3c9e.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/services/0812d7f7cbb51a7000592043c9c3826cd4042a10026127e5ebb61e0fdd9a3c9e.jpg	(from https://www.intellectsoft.net/services/product-strategy)
15:48:29	213170/213170	---M--	200	added ('OK')	image/jpeg	etag:%225824bce0-340b2%22	https://www.intellectsoft.net/upload/images/cases/2d6b4e53877fd2d59f50d0ec82b3b64468b98865be988abe7c6652c2d6408dba.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/cases/2d6b4e53877fd2d59f50d0ec82b3b64468b98865be988abe7c6652c2d6408dba.jpg	(from https://www.intellectsoft.net/services/product-strategy)
15:48:32	273966/273966	---M--	200	added ('OK')	image/jpeg	etag:%225824bce9-42e2e%22	https://www.intellectsoft.net/upload/images/cases/ab1a8dcaea22c9ec30db987f044beb204613d5bbc70080aa0fec6218320f5575.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/cases/ab1a8dcaea22c9ec30db987f044beb204613d5bbc70080aa0fec6218320f5575.jpg	(from https://www.intellectsoft.net/services/product-strategy)
15:48:36	478512/478512	---M--	200	added ('OK')	image/jpeg	etag:%225824bd04-74d30%22	https://www.intellectsoft.net/upload/images/cases/ede9f1f9f16a705d791f6d12ea8bd5f834bbf9f8976bb188d49e52c193fadbf6.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/cases/ede9f1f9f16a705d791f6d12ea8bd5f834bbf9f8976bb188d49e52c193fadbf6.jpg	(from https://www.intellectsoft.net/services/product-strategy)
15:48:41	511252/511252	---M--	200	added ('OK')	image/jpeg	etag:%225ed8b7a3-7cd14%22	https://www.intellectsoft.net/blog/wp-content/uploads/austin-distel-wD1LRb9OeEo-unsplash-2-scaled.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/austin-distel-wD1LRb9OeEo-unsplash-2-scaled.jpg	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:46:58%20GMT	https://www.intellectsoft.net/blog/news	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/news	(from https://www.intellectsoft.net/l/40/hospitality-technology-transformation)
15:48:46	2891/2891	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Apr%202022%2014:48:45%20GMT	https://www.intellectsoft.net/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.intellectsoft.net%2Fblog%2Fservices%2Fproduct-engineering-services%2F	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-json/oembed/1.0/embedcb7d	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:48	3004/3004	---MCZ	200	added ('OK')	text/xml	date:Fri,%2008%20Apr%202022%2014:48:47%20GMT	https://www.intellectsoft.net/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.intellectsoft.net%2Fblog%2Fservices%2Fproduct-engineering-services%2F&format=xml	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-json/oembed/1.0/embedb500	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:49	1058/1058	---M--	200	added ('OK')	image/png	etag:%225ed7e5f8-422%22	https://www.intellectsoft.net/blog/wp-content/uploads/universal.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/universal.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:50	2642/2642	---M--	200	added ('OK')	image/png	etag:%225ed7e5f8-a52%22	https://www.intellectsoft.net/blog/wp-content/uploads/group-4-copy.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/group-4-copy.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:51	794/794	---M--	200	added ('OK')	image/png	etag:%225ed7e5f9-31a%22	https://www.intellectsoft.net/blog/wp-content/uploads/hoosbaa.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/hoosbaa.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:52	1180/1180	---M--	200	added ('OK')	image/png	etag:%225ed7e5fb-49c%22	https://www.intellectsoft.net/blog/wp-content/uploads/nestle.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/nestle.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:53	710/710	---M--	200	added ('OK')	image/png	etag:%225ed7e5fc-2c6%22	https://www.intellectsoft.net/blog/wp-content/uploads/nhs.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/nhs.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:54	1332/1332	---M--	200	added ('OK')	image/png	etag:%225ed7e5fd-534%22	https://www.intellectsoft.net/blog/wp-content/uploads/land-rover.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/land-rover.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:55	465/465	---M--	200	added ('OK')	image/png	etag:%225ed7e5fe-1d1%22	https://www.intellectsoft.net/blog/wp-content/uploads/af-gruppen-1.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/af-gruppen-1.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:56	722/722	---M--	200	added ('OK')	image/png	etag:%225ed7e600-2d2%22	https://www.intellectsoft.net/blog/wp-content/uploads/clinique.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/clinique.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:57	1020/1020	---M--	200	added ('OK')	image/png	etag:%225ed7e600-3fc%22	https://www.intellectsoft.net/blog/wp-content/uploads/guinness.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/guinness.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:58	861/861	---M--	200	added ('OK')	image/png	etag:%225ed7e601-35d%22	https://www.intellectsoft.net/blog/wp-content/uploads/jaguar.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/jaguar.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:48:59	1115/1115	---M--	200	added ('OK')	image/png	etag:%225ed7e603-45b%22	https://www.intellectsoft.net/blog/wp-content/uploads/harley.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/harley.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:01	1105/1105	---M--	200	added ('OK')	image/png	etag:%225ed7e603-451%22	https://www.intellectsoft.net/blog/wp-content/uploads/wynn.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/wynn.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:01	1030/1030	---M--	200	added ('OK')	image/png	etag:%225ed7e604-406%22	https://www.intellectsoft.net/blog/wp-content/uploads/walt-disnep.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/walt-disnep.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:02	935/935	---M--	200	added ('OK')	image/png	etag:%225ed7e605-3a7%22	https://www.intellectsoft.net/blog/wp-content/uploads/melco.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/melco.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:04	2671/2671	---M--	200	added ('OK')	image/png	etag:%225ed7e606-a6f%22	https://www.intellectsoft.net/blog/wp-content/uploads/group-5-copy.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/group-5-copy.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:05	884/884	---M--	200	added ('OK')	image/png	etag:%225ed7e607-374%22	https://www.intellectsoft.net/blog/wp-content/uploads/ey.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/ey.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:06	1262/1262	---M--	200	added ('OK')	image/png	etag:%225ed7e607-4ee%22	https://www.intellectsoft.net/blog/wp-content/uploads/guest-services-1.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/guest-services-1.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:25	3380/3380	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec3-d34%22	https://cdnjs.cloudflare.com/ajax/libs/jquery.matchHeight/0.7.2/jquery.matchHeight-min.js	C:/My%20Web%20Sites/clones/cdnjs.cloudflare.com/ajax/libs/jquery.matchHeight/0.7.2/jquery.matchHeight-min.js	(from https://www.intellectsoft.net/l/40/hospitality-technology-transformation)
15:49:27	947/947	---M--	200	added ('OK')	image/png	etag:%225ed7e609-3b3%22	https://www.intellectsoft.net/blog/wp-content/uploads/audi.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/audi.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:28	757/757	---M--	200	added ('OK')	image/png	etag:%225ed7e60a-2f5%22	https://www.intellectsoft.net/blog/wp-content/uploads/kjk.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/kjk.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:29	875/875	---M--	200	added ('OK')	image/png	etag:%225ed7e60b-36b%22	https://www.intellectsoft.net/blog/wp-content/uploads/irrus.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/irrus.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:30	1078/1078	---M--	200	added ('OK')	image/png	etag:%225ed7e60b-436%22	https://www.intellectsoft.net/blog/wp-content/uploads/bombardier.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/bombardier.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:31	832/832	---M--	200	added ('OK')	image/png	etag:%225ed7e60c-340%22	https://www.intellectsoft.net/blog/wp-content/uploads/giant.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/giant.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:33	5016/5016	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e3bd440-1398%22	https://www.intellectsoft.net/blog/wp-content/uploads/Icon.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/Icon.svg	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:42	254050/254050	---M--	200	added ('OK')	image/jpeg	etag:%225ed7e69c-3e062%22	https://www.intellectsoft.net/blog/wp-content/uploads/cta_mini-scaled-1.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/cta_mini-scaled-1.jpg	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:44	1684/1684	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261f8086f-694%22	https://www.intellectsoft.net/blog/wp-content/themes/intellectsoft/img/line-dops-first.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/themes/intellectsoft/img/line-dops-first.svg	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:45	1693/1693	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261f8086f-69d%22	https://www.intellectsoft.net/blog/wp-content/themes/intellectsoft/img/line-dops-second.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/themes/intellectsoft/img/line-dops-second.svg	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:47	1693/1693	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261f8086f-69d%22	https://www.intellectsoft.net/blog/wp-content/themes/intellectsoft/img/line-dops-third.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/themes/intellectsoft/img/line-dops-third.svg	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:50	210085/210085	---M--	200	added ('OK')	image/jpeg	etag:%225e5904cc-334a5%22	https://www.intellectsoft.net/blog/wp-content/uploads/slide-1-5.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/slide-1-5.jpg	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:51	92662/92662	---M--	200	added ('OK')	image/jpeg	etag:%225e5904b3-169f6%22	https://www.intellectsoft.net/blog/wp-content/uploads/guinness-2x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/guinness-2x.jpg	(from https://www.intellectsoft.net/services/product-engineering-services)
15:49:52	30047/30047	---M--	200	added ('OK')	image/jpeg	etag:%225ed7e631-755f%22	https://www.intellectsoft.net/blog/wp-content/uploads/bg-service-cta-scaled-1.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/bg-service-cta-scaled-1.jpg	(from https://www.intellectsoft.net/services/product-engineering-services)
15:50:10	2829/2829	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-b0d%22	https://www.intellectsoft.net/assets/cbef7669/img/client-blockchain.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/client-blockchain.jpg	(from https://www.intellectsoft.net/cases/jaguar-talk)
15:50:11	562/562	---M--	200	added ('OK')	image/png	etag:%225ed7e6ba-232%22	https://www.intellectsoft.net/blog/wp-content/uploads/azure.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/azure.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:50:12	692/692	---M--	200	added ('OK')	image/png	etag:%225ed7e6ba-2b4%22	https://www.intellectsoft.net/blog/wp-content/uploads/gcp.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/gcp.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:50:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:48:41%20GMT	https://www.intellectsoft.net/blog/?p=19698	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/index1286.html	(from https://www.intellectsoft.net/services/product-engineering-services)
15:50:33	853/853	---M--	200	added ('OK')	image/png	etag:%225ed7e6bd-355%22	https://www.intellectsoft.net/blog/wp-content/uploads/kubernetes.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/kubernetes.png	(from https://www.intellectsoft.net/services/product-engineering-services)
15:50:34	1234/1234	---M--	200	added ('OK')	image/png	etag:%225ed7e6be-4d2%22	https://www.intellectsoft.net/blog/wp-content/uploads/mesosphere.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog/wp-content/uploads/mesosphere.png	(from https://www.intellectsoft.net/services/product-engineering-services)
